Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Tilt angle,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,Zone,Period
145,,,,,1.0,-114.01131419,46.67791852,1132.627,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:41:30.6 UTC-06:00,2024-04-25 13:41:30.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,606.934,,Global CS,,,,,,2.0,1
146,,,,,2.0,-114.01127048,46.67795144,1133.55,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:41:42.6 UTC-06:00,2024-04-25 13:41:42.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,611.935,,Global CS,,,,,,2.0,1
147,,,,,2.0,-114.01126426,46.6779581,1133.706,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:41:48.8 UTC-06:00,2024-04-25 13:41:48.8 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,612.818,,Global CS,,,,,,2.0,1
148,,,,,3.0,-114.01133984,46.67797974,1132.966,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:42:03.0 UTC-06:00,2024-04-25 13:42:03.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,610.98,,Global CS,,,,,,2.0,1
149,,,,,2.0,-114.01131258,46.67799538,1133.493,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:42:13.0 UTC-06:00,2024-04-25 13:42:13.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,613.673,,Global CS,,,,,,2.0,1
150,,,,,3.0,-114.01131546,46.67800334,1133.524,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:42:19.0 UTC-06:00,2024-04-25 13:42:19.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,614.223,,Global CS,,,,,,2.0,1
151,,,,,2.0,-114.01133824,46.67806764,1133.662,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:42:32.8 UTC-06:00,2024-04-25 13:42:32.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,618.716,,Global CS,,,,,,2.0,1
152,,,,,3.0,-114.0112086,46.67804518,1135.643,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:43:00.2 UTC-06:00,2024-04-25 13:43:00.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,623.111,,Global CS,,,,,,2.0,1
153,,,,,1.0,-114.01114643,46.67806979,1136.938,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:43:12.0 UTC-06:00,2024-04-25 13:43:12.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,628.32,,Global CS,,,,,,2.0,1
154,,,,,2.0,-114.01125062,46.67808146,1135.462,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:43:25.0 UTC-06:00,2024-04-25 13:43:25.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,624.207,,Global CS,,,,,,2.0,1
155,,,,,1.0,-114.01128697,46.67808905,1134.826,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:43:33.0 UTC-06:00,2024-04-25 13:43:33.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,623.088,,Global CS,,,,,,2.0,1
156,,,,,1.0,-114.01137965,46.67811734,1133.39,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:43:45.2 UTC-06:00,2024-04-25 13:43:45.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,621.087,,Global CS,,,,,,2.0,1
157,,,,,2.0,-114.01136069,46.67812785,1133.808,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:43:54.4 UTC-06:00,2024-04-25 13:43:54.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,622.923,,Global CS,,,,,,2.0,1
158,,,,,2.0,-114.01133575,46.67815572,1134.594,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:44:05.0 UTC-06:00,2024-04-25 13:44:05.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,626.585,,Global CS,,,,,,2.0,1
159,,,,,1.0,-114.0111696,46.67813642,1137.547,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:44:22.0 UTC-06:00,2024-04-25 13:44:22.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,632.977,,Global CS,,,,,,2.0,1
160,,,,,1.0,-114.01120272,46.67820005,1138.0,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:44:41.4 UTC-06:00,2024-04-25 13:44:41.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,636.949,,Global CS,,,,,,2.0,1
161,,,,,2.0,-114.01126784,46.67825691,1137.699,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:44:53.4 UTC-06:00,2024-04-25 13:44:53.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,638.847,,Global CS,,,,,,2.0,1
162,,,,,3.0,-114.01120798,46.67830887,1140.021,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:45:11.4 UTC-06:00,2024-04-25 13:45:11.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,646.364,,Global CS,,,,,,2.0,1
163,,,,,2.0,-114.01135819,46.67839125,1136.487,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:45:56.4 UTC-06:00,2024-04-25 13:45:56.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,646.53,,Global CS,,,,,,2.0,1
164,,,,,1.0,-114.01114125,46.67833168,1141.51,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:46:28.8 UTC-06:00,2024-04-25 13:46:28.8 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,651.589,,Global CS,,,,,,2.0,1
165,,,,,1.0,-114.01118626,46.67839109,1140.509,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:48:02.6 UTC-06:00,2024-04-25 13:48:02.6 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,654.649,,Global CS,,,,,,2.0,1
166,,,,,1.0,-114.0111975,46.6783986,1140.171,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:48:09.4 UTC-06:00,2024-04-25 13:48:09.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,654.77,,Global CS,,,,,,2.0,1
167,,,,,2.0,-114.01119426,46.67841825,1140.098,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:48:19.4 UTC-06:00,2024-04-25 13:48:19.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,656.652,,Global CS,,,,,,2.0,1
168,,,,,2.0,-114.0111897,46.67843703,1139.961,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:48:28.4 UTC-06:00,2024-04-25 13:48:28.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,658.516,,Global CS,,,,,,2.0,1
169,,,,,2.0,-114.0112241,46.67844578,1139.387,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:48:40.6 UTC-06:00,2024-04-25 13:48:40.6 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,657.68,,Global CS,,,,,,2.0,1
170,,,,,3.0,-114.01109479,46.6784418,1140.97,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:49:32.0 UTC-06:00,2024-04-25 13:49:32.0 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,663.387,,Global CS,,,,,,2.0,1
171,,,,,3.0,-114.01112939,46.67846234,1140.325,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:49:42.4 UTC-06:00,2024-04-25 13:49:42.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,663.555,,Global CS,,,,,,2.0,1
172,,,,,2.0,-114.01112722,46.67848224,1140.096,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:49:51.4 UTC-06:00,2024-04-25 13:49:51.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,665.4,,Global CS,,,,,,2.0,1
173,,,,,1.0,-114.01115128,46.67846768,1140.044,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:50:00.2 UTC-06:00,2024-04-25 13:50:00.2 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,663.001,,Global CS,,,,,,2.0,1
174,,,,,3.0,-114.01117561,46.67845998,1139.846,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:50:10.0 UTC-06:00,2024-04-25 13:50:10.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,661.189,,Global CS,,,,,,2.0,1
175,,,,,2.0,-114.01113022,46.67863186,1138.503,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:52:58.0 UTC-06:00,2024-04-25 13:52:58.0 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,678.484,,Global CS,,,,,,2.0,1
176,,,,,2.0,-114.01117568,46.67861566,1138.005,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:53:07.4 UTC-06:00,2024-04-25 13:53:07.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,674.954,,Global CS,,,,,,2.0,1
177,,,,,1.0,-114.01113693,46.67857706,1138.919,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:53:19.2 UTC-06:00,2024-04-25 13:53:19.2 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,673.308,,Global CS,,,,,,2.0,1
178,,,,,3.0,-114.01122625,46.6785916,1137.472,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:53:31.0 UTC-06:00,2024-04-25 13:53:31.0 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,670.492,,Global CS,,,,,,2.0,1
179,,,,,2.0,-114.01127388,46.67858956,1136.801,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:53:40.4 UTC-06:00,2024-04-25 13:53:40.4 UTC-06:00,1.0,1.0,,,,,-114.01634707,46.67371447,1095.54,668.141,,Global CS,,,,,,2.0,1
180,,,,,2.0,-114.0112597,46.67868575,1136.406,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:53:55.8 UTC-06:00,2024-04-25 13:53:55.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,677.443,,Global CS,,,,,,2.0,1
181,,,,,1.0,-114.01114394,46.67870528,1137.908,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:54:14.8 UTC-06:00,2024-04-25 13:54:14.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,684.429,,Global CS,,,,,,2.0,1
182,,,,,1.0,-114.01114694,46.67878778,1137.486,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:54:38.0 UTC-06:00,2024-04-25 13:54:38.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,691.727,,Global CS,,,,,,2.0,1
183,,,,,1.0,-114.01115953,46.67886018,1137.036,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:55:28.4 UTC-06:00,2024-04-25 13:55:28.4 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,697.729,,Global CS,,,,,,2.0,1
184,,,,,1.0,-114.01131332,46.67851616,1137.026,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:56:57.4 UTC-06:00,2024-04-25 13:56:57.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,659.786,,Global CS,,,,,,2.0,1
185,,,,,2.0,-114.01126612,46.67888061,1135.342,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:57:46.2 UTC-06:00,2024-04-25 13:57:46.2 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,694.892,,Global CS,,,,,,2.0,1
186,,,,,2.0,-114.01113262,46.6788922,1137.249,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:58:10.2 UTC-06:00,2024-04-25 13:58:10.2 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,701.834,,Global CS,,,,,,2.0,1
187,,,,,2.0,-114.01117058,46.67892029,1136.628,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:58:28.6 UTC-06:00,2024-04-25 13:58:28.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,702.718,,Global CS,,,,,,2.0,1
188,,,,,1.0,-114.01127097,46.67898953,1135.127,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:58:49.0 UTC-06:00,2024-04-25 13:58:49.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,704.718,,Global CS,,,,,,2.0,1
189,,,,,2.0,-114.01113619,46.67903687,1136.846,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:59:17.6 UTC-06:00,2024-04-25 13:59:17.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,714.91,,Global CS,,,,,,2.0,1
190,,,,,2.0,-114.01119362,46.67906975,1135.931,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:59:31.8 UTC-06:00,2024-04-25 13:59:31.8 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,715.451,,Global CS,,,,,,2.0,1
191,,,,,3.0,-114.01112426,46.67916502,1136.786,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 13:59:51.2 UTC-06:00,2024-04-25 13:59:51.2 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,727.245,,Global CS,,,,,,2.0,1
192,,,,,2.0,-114.01119499,46.67919276,1135.7,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 14:00:04.0 UTC-06:00,2024-04-25 14:00:04.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,726.803,,Global CS,,,,,,2.0,1
193,,,,,2.0,-114.0113136,46.67917256,1134.248,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 14:00:18.0 UTC-06:00,2024-04-25 14:00:18.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,719.941,,Global CS,,,,,,2.0,1
194,,,,,2.0,-114.0112764,46.67923216,1134.602,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 14:00:35.0 UTC-06:00,2024-04-25 14:00:35.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,727.071,,Global CS,,,,,,2.0,1
195,,,,,2.0,-114.01148029,46.67927119,1131.751,Global,2.3,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:10:47.2 UTC-06:00,2024-04-25 14:10:47.2 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,722.349,,Global CS,,,,,,2.0,1
196,,,,,1.0,-114.01161372,46.67915907,1129.82,Global,0.4,0.012,0.012,0.01,0.017,2.134,m,FIX,2024-04-25 14:11:09.2 UTC-06:00,2024-04-25 14:11:09.2 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,706.394,,Global CS,,,,,,2.0,1
197,,,,,3.0,-114.01151999,46.67898729,1131.676,Global,0.2,0.012,0.012,0.01,0.017,2.134,m,FIX,2024-04-25 14:11:39.6 UTC-06:00,2024-04-25 14:11:39.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,693.98,,Global CS,,,,,,2.0,1
198,,,,,2.0,-114.01151223,46.6788217,1131.982,Global,0.1,0.012,0.012,0.01,0.017,2.134,m,FIX,2024-04-25 14:12:15.0 UTC-06:00,2024-04-25 14:12:15.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,678.849,,Global CS,,,,,,2.0,1
199,,,,,1.0,-114.01150787,46.67877018,1131.999,Global,0.5,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:12:25.4 UTC-06:00,2024-04-25 14:12:25.4 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,674.235,,Global CS,,,,,,2.0,1
200,,,,,1.0,-114.011571,46.67877531,1130.9,Global,1.2,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:12:35.4 UTC-06:00,2024-04-25 14:12:35.4 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,672.006,,Global CS,,,,,,2.0,1
201,,,,,2.0,-114.01162609,46.67873809,1129.863,Global,2.9,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:14:13.8 UTC-06:00,2024-04-25 14:14:13.8 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,666.125,,Global CS,,,,,,2.0,1
202,,,,,2.0,-114.01163208,46.67869914,1129.81,Global,4.0,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 14:14:20.8 UTC-06:00,2024-04-25 14:14:20.8 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,662.359,,Global CS,,,,,,2.0,1
203,,,,,1.0,-114.01155815,46.67870605,1131.232,Global,5.1,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:14:31.6 UTC-06:00,2024-04-25 14:14:31.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,666.065,,Global CS,,,,,,2.0,1
204,,,,,1.0,-114.01155792,46.67865891,1131.323,Global,2.1,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-04-25 14:14:41.8 UTC-06:00,2024-04-25 14:14:41.8 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,661.761,,Global CS,,,,,,2.0,1
205,,,,,2.0,-114.01163003,46.67856481,1130.072,Global,2.0,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:15:49.6 UTC-06:00,2024-04-25 14:15:49.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,649.907,,Global CS,,,,,,2.0,1
206,,,,,2.0,-114.01154708,46.67851787,1131.77,Global,2.2,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:16:03.6 UTC-06:00,2024-04-25 14:16:03.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,649.255,,Global CS,,,,,,2.0,1
207,,,,,1.0,-114.01157666,46.67848502,1131.185,Global,2.5,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:16:12.6 UTC-06:00,2024-04-25 14:16:12.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,644.919,,Global CS,,,,,,2.0,1
208,,,,,1.0,-114.01165303,46.67849494,1129.534,Global,4.9,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:16:23.6 UTC-06:00,2024-04-25 14:16:23.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,642.399,,Global CS,,,,,,2.0,1
209,,,,,1.0,-114.01151431,46.67845058,1132.512,Global,2.4,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:19:51.2 UTC-06:00,2024-04-25 14:19:51.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,644.602,,Global CS,,,,,,2.0,1
210,,,,,3.0,-114.01159787,46.67842769,1130.668,Global,4.6,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 14:20:06.0 UTC-06:00,2024-04-25 14:20:06.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,638.776,,Global CS,,,,,,2.0,1
211,,,,,2.0,-114.01173686,46.67845911,1128.109,Global,3.5,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 14:20:20.4 UTC-06:00,2024-04-25 14:20:20.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,635.507,,Global CS,,,,,,2.0,1
212,,,,,2.0,-114.01167286,46.6784123,1129.026,Global,5.2,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:20:31.6 UTC-06:00,2024-04-25 14:20:31.6 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,633.892,,Global CS,,,,,,2.0,1
213,,,,,3.0,-114.01169956,46.67839091,1128.414,Global,1.4,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:20:39.4 UTC-06:00,2024-04-25 14:20:39.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,630.885,,Global CS,,,,,,2.0,1
214,,,,,2.0,-114.01159898,46.6783278,1130.272,Global,1.9,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:20:55.4 UTC-06:00,2024-04-25 14:20:55.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,629.607,,Global CS,,,,,,2.0,1
215,,,,,3.0,-114.01163746,46.67829792,1129.405,Global,4.0,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:21:05.0 UTC-06:00,2024-04-25 14:21:05.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,625.075,,Global CS,,,,,,2.0,1
216,,,,,2.0,-114.01157129,46.6782847,1130.635,Global,4.3,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:21:15.8 UTC-06:00,2024-04-25 14:21:15.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,626.868,,Global CS,,,,,,2.0,1
217,,,,,3.0,-114.01175997,46.67830038,1127.562,Global,4.0,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:21:33.6 UTC-06:00,2024-04-25 14:21:33.6 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,619.834,,Global CS,,,,,,2.0,1
218,,,,,2.0,-114.01176467,46.67823142,1127.462,Global,3.0,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 14:21:44.0 UTC-06:00,2024-04-25 14:21:44.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,613.368,,Global CS,,,,,,2.0,1
219,,,,,1.0,-114.01167888,46.67823931,1128.193,Global,1.5,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-04-25 14:21:56.6 UTC-06:00,2024-04-25 14:21:56.6 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,618.025,,Global CS,,,,,,2.0,1
220,,,,,3.0,-114.01156646,46.67805182,1129.248,Global,2.2,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:29:03.8 UTC-06:00,2024-04-25 14:29:03.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,606.325,,Global CS,,,,,,2.0,1
221,,,,,3.0,-114.01161899,46.67805367,1128.62,Global,3.1,0.014,0.014,0.013,0.02,2.134,m,FIX,2024-04-25 14:29:09.6 UTC-06:00,2024-04-25 14:29:09.6 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,604.023,,Global CS,,,,,,2.0,1
222,,,,,3.0,-114.01165957,46.67811315,1128.267,Global,0.6,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:29:19.8 UTC-06:00,2024-04-25 14:29:19.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,607.525,,Global CS,,,,,,2.0,1
223,,,,,3.0,-114.01170503,46.67812446,1127.879,Global,3.8,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:29:29.0 UTC-06:00,2024-04-25 14:29:29.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,606.48,,Global CS,,,,,,2.0,1
224,,,,,3.0,-114.01174722,46.67814318,1127.486,Global,1.8,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:29:48.6 UTC-06:00,2024-04-25 14:29:48.6 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,606.244,,Global CS,,,,,,2.0,1
225,,,,,3.0,-114.01170903,46.67808837,1127.808,Global,3.0,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 14:29:57.8 UTC-06:00,2024-04-25 14:29:57.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,602.933,,Global CS,,,,,,2.0,1
226,,,,,2.0,-114.01175803,46.67805848,1127.211,Global,2.2,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:30:05.2 UTC-06:00,2024-04-25 14:30:05.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,598.061,,Global CS,,,,,,2.0,1
227,,,,,1.0,-114.01166957,46.67799776,1127.973,Global,3.7,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-04-25 14:30:16.0 UTC-06:00,2024-04-25 14:30:16.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,596.798,,Global CS,,,,,,2.0,1
228,,,,,3.0,-114.01155755,46.67799763,1129.355,Global,3.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:30:26.8 UTC-06:00,2024-04-25 14:30:26.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,602.016,,Global CS,,,,,,2.0,1
229,,,,,1.0,-114.01157543,46.67795962,1129.049,Global,4.0,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:30:35.2 UTC-06:00,2024-04-25 14:30:35.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,597.69,,Global CS,,,,,,2.0,1
230,,,,,2.0,-114.01168039,46.6779642,1127.808,Global,4.4,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 14:30:48.2 UTC-06:00,2024-04-25 14:30:48.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,593.123,,Global CS,,,,,,2.0,1
231,,,,,2.0,-114.01170697,46.67794939,1127.477,Global,1.8,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-04-25 14:30:57.6 UTC-06:00,2024-04-25 14:30:57.6 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,590.67,,Global CS,,,,,,2.0,1
232,,,,,3.0,-114.01169311,46.67792529,1127.598,Global,0.9,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 14:31:05.8 UTC-06:00,2024-04-25 14:31:05.8 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,589.219,,Global CS,,,,,,2.0,1
